0	2.486464	-1.392481	-3.212354	0.378674	-1.875920	0.261057
1	1.488736	1.215954	0.336974	0.244345	0.676908	-0.093221
2	0.896909	0.875341	-7.403145	-0.294753	1.971031	-1.323446
3	-0.162762	1.002312	-1.680463	-0.130566	5.024766	0.592723
4	-0.265909	2.067219	-3.056504	0.685265	-1.718542	0.583198
5	-0.499655	-2.004099	-1.373047	-2.523968	2.113451	-0.553982
6	-0.173256	0.335994	-0.196316	-0.362637	-0.653854	-2.264677
7	-0.396209	0.435281	1.200685	-0.472855	1.204622	-0.760014
8	0.325422	0.761851	0.692953	1.607313	-5.072378	0.628596
9	-0.602451	-2.764892	-0.193331	-1.680491	-4.431948	-0.951155
10	1.587561	0.772449	0.032361	-1.188002	-0.670176	-0.308464
11	-0.961015	-0.081716	0.271431	-2.112801	2.266900	-0.851454
12	0.926732	-0.123283	-0.933807	-0.273189	-1.920413	0.727959
13	-0.439898	0.911703	0.998728	4.442847	-1.029744	-0.620758
14	-1.014569	-0.900214	-0.876170	-0.197673	-0.016974	1.585755
15	1.318022	-0.306040	2.911618	-0.295210	1.668640	-0.240806
16	-0.145023	0.578867	-0.689840	-0.974953	3.347789	3.600667
17	-2.097626	1.898574	-1.081302	-1.380781	-1.284362	-0.772069
18	-2.858522	0.112972	2.300429	-1.216603	0.993424	0.196372
19	-1.095949	1.893678	1.810106	0.111909	0.100468	-0.163510
20	-0.803324	-0.700966	1.052902	2.208896	-0.749227	-1.641712
21	-0.754975	1.801691	-1.102798	2.543059	1.420007	0.262031
22	-3.066284	3.542010	2.125731	1.488502	1.285612	-1.078154
23	0.705562	0.306371	-0.790922	1.264758	-0.623746	0.222304
24	-0.464841	-1.933646	0.911251	1.236268	0.663219	1.520996
25	0.678451	0.144463	-0.193015	-1.391538	-0.074979	-0.619351
26	2.793913	-0.571171	1.193620	-1.406621	1.732218	2.363365
27	-2.451929	-1.730030	0.595685	-1.364272	3.635379	-4.634974
28	-0.257325	-2.357131	0.311508	-3.248135	-1.191144	-2.180034
29	0.063955	0.410412	0.273679	-0.061801	1.414725	-0.610102
30	-1.414649	-0.766963	-1.811209	-2.088624	0.102764	-2.257465
31	-1.077454	-1.054343	0.633038	0.916323	1.962599	-0.976087
32	-3.087688	1.260471	1.956370	-1.909893	0.002326	-0.766883
33	0.556403	-1.226163	-1.724800	-1.784319	-2.735289	0.896269
34	-0.417027	3.597679	-1.067551	3.847853	-0.853667	1.868959
35	1.871019	0.084221	-1.923918	1.980308	-0.123333	-0.301516
36	-0.357434	-1.050445	0.961665	0.628531	-0.737300	0.929300
37	-1.679451	-3.570841	-0.867172	1.053320	-1.354682	1.683315
38	-0.418985	-7.389417	-1.471522	-1.061466	2.794858	-4.998610
39	-0.552205	-0.231166	1.892971	0.667851	0.791559	1.390903
40	-0.382251	-0.820383	0.765575	-0.123773	0.187989	-1.267031
41	1.266662	-0.885781	-1.058259	-1.545184	-0.628035	-0.079540
42	-2.221286	1.085757	-0.635046	2.996984	-0.112835	-1.180670
43	-0.891428	-0.431056	-1.274935	-2.372681	0.061099	-0.733738
44	-0.082541	0.855993	0.529880	1.009391	0.509276	0.326029
45	-0.174917	0.267106	1.331471	-0.131036	0.900854	0.974716
46	-1.678360	-0.405273	-2.658961	0.459150	0.927281	-0.590741
47	-2.575365	0.626765	-2.668425	1.994724	0.616307	0.711975
48	0.523720	2.858100	-0.414314	-1.460077	1.072682	-1.564907
49	-2.259143	0.069354	0.553203	-0.437858	1.487758	-1.070255
50	0.812859	-0.418398	-0.417903	-0.383640	-0.646873	-0.291111
51	-0.734479	0.522774	0.246093	0.157368	-0.048383	0.507873
52	-0.280233	0.071420	2.672334	-2.160565	2.921638	0.209130
53	-0.076760	4.058925	1.448635	-0.535530	-2.598854	0.216471
54	1.306893	0.752314	0.087461	-0.944949	-3.026767	-1.979944
55	-1.347171	-4.087938	-3.750912	-0.686402	-1.350060	-4.442901
56	-0.963774	0.774437	0.954487	-0.174713	-5.546956	-1.007732
57	-4.233061	3.977217	-2.179481	-0.792013	1.645109	3.291678
58	-0.571684	0.911542	0.590603	-0.077081	-0.365747	0.124398
59	1.222217	0.919002	-1.908100	0.096711	-0.767815	-0.786392
60	-1.597936	0.076576	-0.257179	-0.329314	-1.786852	-1.059796
61	-3.746119	-0.218897	1.905782	0.276315	-1.800988	1.362232
62	-0.592455	-2.764165	-1.871581	2.543407	-0.172575	2.615513
63	0.729250	-1.396688	0.718731	0.181657	2.007812	-0.003058
64	3.808463	-0.279390	-2.887308	-0.043162	-0.260031	0.003288
65	-0.817290	0.555402	0.546110	-1.201060	1.412326	0.927386
66	-2.810760	1.837543	0.682641	1.092181	-1.526108	2.641460
67	2.533188	-0.272199	3.244093	-1.226001	0.525403	-1.575973
68	-1.257059	1.090086	0.111242	3.585032	3.097288	1.659871
69	0.681079	0.844252	-0.571129	-0.096768	3.131836	-1.432961
70	3.910537	3.338447	1.688335	0.971120	1.584242	-1.035173
71	0.546039	-1.757259	-0.426834	-0.091154	-0.225962	0.118298
72	0.948224	-1.133842	-0.357633	-0.340277	0.715388	-1.260948
73	0.851687	-0.401851	-1.135796	-0.814750	-0.794916	-1.999676
74	0.294156	-0.838328	-3.759697	-3.300094	3.514529	-0.044902
75	-1.831350	0.822370	0.313219	-1.383552	0.551353	-2.384355
76	0.547746	1.470522	-0.234415	-1.277349	1.948081	1.703432
77	-2.542204	-1.934815	2.230966	1.801873	0.866297	-1.023011
78	-0.345254	-1.344702	1.959259	2.304510	-0.534562	-3.001964
79	-0.688067	1.900091	-1.183877	-2.595170	2.078078	1.730298
80	0.124324	-0.160308	-0.574013	0.017731	-0.424347	0.047951
81	-4.409888	-1.009543	-0.851747	-2.148468	3.626030	0.786909
82	-0.395587	-2.803761	-0.465016	-0.211546	-0.965104	1.814896
83	0.248501	1.269050	-3.766477	0.143872	2.200289	0.480558
84	1.973944	0.567641	-0.228527	1.149971	-2.303346	1.001572
85	1.676407	-1.906512	-0.493548	1.335772	1.127399	0.043937
86	0.666407	4.454071	1.234092	1.090120	-0.506375	-4.530119
87	0.599186	1.466021	-0.967469	-0.644430	0.127762	-0.965416
88	3.519170	3.840253	1.730339	0.978026	2.077707	2.389395
89	-0.566743	-0.150005	1.528309	0.907328	-1.305048	0.961015
90	0.472121	2.404303	-1.165058	2.066474	-0.859857	0.050682
91	2.888654	-0.342737	-2.289585	0.938064	-0.163278	0.032563
92	-1.705846	0.124250	4.670233	0.997810	-2.842026	-0.172426
93	4.924813	2.130098	1.395477	1.046218	-2.427461	-0.008080
94	0.478410	-2.295242	1.990119	-0.566908	0.226111	-1.323364
95	2.599505	-3.136255	-1.264210	-1.463334	0.775659	1.862682
96	-1.834567	1.325438	-4.874484	-1.997010	3.292881	1.002759
