0 4.00039691991369 4.00092903907472 4.0002770122023 0.636061699828169 -0.309708622104281 0.309186074976804 -0.635539184036993 0.00283591028959241 0.0062786418802404 0.00126640553886833
1 5.99960308008631 5.99907096092528 5.9997229877977 0.999999856557051 -0.000531351460364666 6.74648296430445e-05 -9.78640187341097e-09 -0.00283591028959241 -0.0062786418802404 -0.00126640553886833
0 4.00169957457771 4.00346805756758 4.00017671072062 0.671987539142765 0.221528659373359 -0.222961407927867 -0.670556493435055 0.00534637506434563 0.00925870714948822 -0.00270513678386031
1 5.99830042542229 5.99653194243242 5.99982328927938 0.999998501912012 -0.00161025264445494 0.000635027560583725 -3.87328806284075e-07 -0.00534637506434563 -0.00925870714948822 0.00270513678386031
0 4.00318015068901 4.00566373960878 3.99869841126848 0.507663735836221 0.492233344861163 -0.493843618703172 -0.506065554834311 0.0040403053176585 0.00467512597536039 -0.00664713528250979
1 5.99681984931099 5.99433626039122 6.00130158873152 0.999998907424371 -0.000977405292944489 0.0011089749417642 -1.88076466860907e-06 -0.0040403053176585 -0.00467512597536039 0.00664713528250979
0 4.00405022889593 4.00617881373924 3.99629234978122 0.598404939957589 0.377142510010168 -0.378724340607956 -0.596860895694008 0.00196123250292815 -0.000996800824604711 -0.00969027683370832
1 5.99594977110407 5.99382118626076 6.00370765021878 0.999998593967336 0.00163575673508142 0.00036924716443252 -4.44806648670083e-06 -0.00196123250292815 0.000996800824604708 0.00969027683370833
0 4.00469255161862 4.00560621664465 3.9926370930088 0.696712446471911 -0.123772007309477 0.12283836797239 -0.695832589414715 0.00308258772167518 -0.00126606685720068 -0.0145974967230565
1 5.99530744838138 5.99439378335535 6.0073629069912 0.999996588783362 0.00258423979122645 -0.0003795867608014 -6.34290675266596e-06 -0.00308258772167518 0.00126606685720068 0.0145974967230565
0 4.00611219190522 4.00610126986829 3.98804825812923 0.523824988520902 -0.475037206656048 0.474964786541075 -0.523789542888636 0.00625197078109791 0.00481505874850902 -0.0150003018676902
1 5.99388780809478 5.99389873013171 6.01195174187077 0.999999825387476 -0.000584219339885055 8.8712977985856e-05 -6.54121290445062e-06 -0.0062519707810979 -0.00481505874850902 0.0150003018676902
