5.650e-01 0.000000e+00
6.950e-01 0.000000e+00
8.250e-01 0.000000e+00
9.550e-01 3.075806e-02
1.085e+00 2.224742e-01
1.215e+00 3.395817e-01
1.345e+00 4.508370e-01
1.475e+00 5.558685e-01
1.605e+00 6.720880e-01
1.735e+00 7.754090e-01
1.865e+00 8.591935e-01
1.995e+00 9.366195e-01
2.125e+00 9.824295e-01
2.255e+00 1.018642e+00
2.385e+00 1.030392e+00
2.515e+00 1.028969e+00
2.645e+00 1.027835e+00
2.775e+00 1.026116e+00
2.905e+00 1.021121e+00
3.035e+00 1.013957e+00
3.165e+00 1.011038e+00
3.295e+00 1.010664e+00
3.425e+00 1.000312e+00
3.555e+00 9.988175e-01
3.685e+00 1.000987e+00
3.815e+00 9.998695e-01
3.945e+00 1.001778e+00
4.075e+00 1.000153e+00
4.205e+00 1.000449e+00
4.335e+00 1.001786e+00
4.465e+00 1.001256e+00
4.595e+00 1.005903e+00
4.725e+00 1.003289e+00
4.855e+00 1.003030e+00
4.985e+00 1.000252e+00
5.115e+00 1.000911e+00
5.245e+00 1.000971e+00
5.375e+00 1.002163e+00
5.505e+00 1.001202e+00
5.635e+00 9.999775e-01
5.765e+00 9.997095e-01
5.895e+00 1.001443e+00
6.025e+00 9.986340e-01
6.155e+00 1.000884e+00
6.285e+00 1.001370e+00
6.415e+00 1.003403e+00
6.545e+00 1.003369e+00
6.675e+00 1.001571e+00
6.805e+00 1.001561e+00
6.935e+00 1.002166e+00
