93 14 13
95 91 90
9 8 96
101 94 18
105 26 25
12 11 104
99 90 100
19 18 94
25 24 102
25 102 105
105 102 92
101 18 17
16 15 98
90 97 100
92 106 105
22 21 109
109 21 103
111 23 22
112 106 92
113 0 12
113 93 13
13 0 113
14 93 114
107 111 97
113 12 104
93 113 104
111 22 109
91 95 112
112 92 91
112 95 96
15 14 114
114 98 15
108 9 96
96 95 108
110 94 101
103 94 110
110 100 97
103 110 109
90 91 107
107 97 90
102 107 92
107 91 92
103 21 20
109 110 97
111 109 97
118 24 23
118 111 107
23 111 118
119 108 95
110 101 120
120 100 110
102 24 118
102 118 107
108 119 115
11 10 115
115 104 11
104 115 117
121 10 9
121 108 115
115 10 121
9 108 121
16 98 123
124 1 19
20 1 124
19 94 124
114 122 98
103 20 124
103 124 94
99 122 116
17 16 123
123 101 17
99 100 120
95 90 125
99 116 125
125 90 99
8 7 126
126 7 106
126 96 8
119 95 125
119 125 116
123 120 101
99 120 123
123 98 122
99 123 122
119 116 117
117 116 122
119 117 115
93 104 117
114 93 117
114 117 122
6 2 127
127 2 26
105 106 127
127 26 105
106 7 6
6 127 106
112 96 126
112 126 106
133 25 26
33 32 134
137 130 129
138 137 132
130 137 138
132 137 140
140 135 132
132 135 141
142 137 129
143 134 32
131 134 143
145 40 39
145 136 133
35 34 146
147 36 35
148 20 21
142 128 140
137 142 140
147 35 146
146 134 131
144 22 23
144 138 132
141 144 132
143 32 31
149 131 143
139 38 37
136 129 130
131 147 146
138 144 150
150 144 23
31 30 152
152 143 31
153 141 148
148 21 153
144 141 153
128 142 155
155 149 128
156 30 29
158 1 20
27 1 158
159 3 33
34 3 159
26 2 160
40 145 160
160 2 40
162 24 25
25 133 162
152 30 156
133 26 160
133 160 145
150 23 24
153 21 22
144 153 22
149 155 131
128 149 154
154 140 128
140 154 157
159 146 34
134 146 159
159 33 134
158 20 148
143 152 154
154 149 143
161 142 129
129 139 161
161 155 142
135 140 157
141 135 151
141 151 148
148 151 158
163 139 37
163 147 161
161 139 163
164 157 156
156 29 164
164 29 28
151 164 28
164 151 135
157 164 135
157 154 152
157 152 156
36 163 37
147 163 36
162 136 130
133 136 162
131 155 147
147 155 161
165 129 136
139 129 165
150 24 162
130 138 150
130 150 162
165 145 39
165 39 38
136 145 165
38 139 165
151 28 27
158 151 27
171 39 40
47 46 172
175 168 167
176 175 170
168 175 176
170 175 178
178 173 170
170 173 179
180 175 167
181 172 46
169 172 181
183 54 53
183 174 171
49 48 184
185 50 49
186 34 35
180 166 178
175 180 178
185 49 184
184 172 169
182 36 37
182 176 170
179 182 170
181 46 45
187 169 181
177 52 51
174 167 168
169 185 184
176 182 188
188 182 37
45 44 190
190 181 45
191 179 186
186 35 191
182 179 191
166 180 193
193 187 166
