0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 2.504025560161480257e-01 -1.286948059022646196e-01 6.540344453492890509e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 3.423261827353081821e-01 -3.098151420637196840e-01 -6.178113267899846051e+00
2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 3.653110995249652104e-01 2.102962244792147550e-02 6.759394652171919482e+00
3.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -9.503138402107183524e-02 -1.305774771282473545e-01 -6.527597517269459360e+00
4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 3.138030382149906705e-01 -1.323599963002142221e-02 6.755484639758248200e+00
5.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.252627346709380474e-01 -1.027519431373540015e-01 -6.663189836146087508e+00
6.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 9.904170304337046871e-02 -8.181475817205158263e-02 6.831455961606700100e+00
7.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -3.581247707320076024e-01 -4.708754979487851655e-02 -6.876338203795415716e+00
8.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.567534523214033082e-01 1.356305486365962272e-02 6.771843019650993334e+00
9.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -3.261099619631195878e-01 1.237857691623076711e-01 -6.894385277708098059e+00
1.000000000000000000e+01 0.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -3.711311868318693530e-01 2.005064007675231297e-01 6.633186100592062040e+00
1.100000000000000000e+01 0.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -9.859135904086764601e-02 -3.671145687412512570e-01 -6.932200914727681962e+00
1.200000000000000000e+01 0.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -4.141197673424384940e-01 2.181338289597716806e-01 6.498362228213921732e+00
1.300000000000000000e+01 0.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.956492989763775059e-01 2.037565395296336568e-01 -8.037209023134941788e+00
1.400000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -2.899208992335861046e-01 1.928642598262925167e-02 6.297105077800209116e+00
1.500000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.394314603302940769e-01 3.123190492694313813e-01 -6.499273741043808172e+00
1.600000000000000000e+01 0.000000000000000000e+00 8.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.073973660057262330e-01 -1.000674306811215331e-01 6.243264418764735701e+00
1.700000000000000000e+01 0.000000000000000000e+00 8.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.820975383214467058e-01 1.860868296720727122e-01 -6.255252795080949113e+00
1.800000000000000000e+01 0.000000000000000000e+00 9.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.283525990843740416e-02 -1.486722815243624596e-01 6.276408742885662306e+00
1.900000000000000000e+01 0.000000000000000000e+00 9.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 6.376659636780745988e-01 2.757028400394462286e-01 -5.852790568864701726e+00
2.000000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.769844294957986452e-01 3.839225046682046005e-02 6.093987137586306169e+00
2.100000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -5.121409250602453334e-01 -4.511250096665382903e-01 -5.850430002166500998e+00
2.200000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 5.723444516610084465e-01 2.232653847440725647e-02 6.300621653149618417e+00
2.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -2.394298745677752027e-01 -1.833255305744249941e-01 -6.321719688963397310e+00
2.400000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 7.215655980317990936e-01 -1.196608238809565017e-01 6.259411488241227950e+00
2.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -1.382157137075142317e-01 -1.400458813238381894e-01 -6.590065555621113624e+00
2.600000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -1.869987176157638376e-01 -6.986521425447254074e-01 6.912337915035209335e+00
2.700000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 -7.429035446750191507e-02 -2.289036650896015546e-01 -7.530555303149930602e+00
2.800000000000000000e+01 1.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -5.776519038232834635e-01 -2.396785058572818983e-01 7.096162168650898217e+00
2.900000000000000000e+01 1.000000000000000000e+00 4.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 1.855370743050177573e-01 6.589567778217352290e-01 -7.799721451365009273e+00
3.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -8.722084070477990059e-01 5.660197939998196093e-03 7.211495508429807799e+00
3.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 6.585325981102775339e-01 1.536941322598930348e-01 -6.984635957345811441e+00
3.200000000000000000e+01 1.000000000000000000e+00 6.000000000000000000e+00 4.500000000000000000e+00 1.017543859649122862e+00 -6.402541522848381739e-01 4.653897379969391679e-01 6.753323237182967453e+00
3.300000000000000000e+01 1.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+00 -9.824561403508772495e-01 8.120891607260933842e-01 -4.105887777831677965e-02 -6.770061060815510956e+00
