0 4.43021981198441 1.76842254746553 0.728027346184792 6.69724464339489 4.44201286854087 -2.32753965478516 3.82817245886046 1.97766331071004 9.14680111480352
1 0.321972935933402 4.07019842353488 1.70300119011677 -11.3838055830092 -0.538803525728935 4.86168477448607 0.9407103044012 -2.7788814193678 3.24748700446402
3 4.02476170111027 4.55232099515002 2.34671254505047 3.09940949497763 3.05087352024694 -3.99696272126104 5.8505315789576 2.24866683946677 -1.72597563643196
4 0.0578171024061869 4.04286082157602 2.96950579490143 16.4426901075561 -0.991646524720907 -7.29510321364723 -0.901115150817602 -2.29947403677006 -1.08772043101051
5 2.66164789156293 0.354997015769126 3.29564542916679 -4.88224454883809 -4.15185321810514 3.97411336600203 2.50954852117658 -1.22824518236164 0.966343283249017
8 5.02733793417387 0.556124673654723 1.30033491034151 8.1920398394171 -3.95909642910293 -4.9318481460603 0.973892733595022 -0.385588207134465 -0.522931117775076
9 2.3776756814702 3.07733121057067 0.471950097138819 1.88181755993488 1.51363163542812 -0.271030815744769 -2.92216496967298 0.344802964594682 2.32202056395498
12 3.0192427569922 5.39526513005117 1.74086368408047 3.76527244456647 -17.348243205071 -12.8707139586179 2.56214748556115 -1.7000254154594 -0.58403569029912
13 5.43536350654178 0.781353760676207 2.33386790761343 -11.9849505694855 2.81859839603639 3.52853260406976 -2.67564607209025 1.71360303978047 1.52376448558302
14 1.67575217139264 0.85419656091957 2.72000769178225 12.5199687005427 6.78106920432451 -1.47970218765626 -0.636365324331823 -0.537508986136966 0.334952413067486
15 1.06050927766158 0.0980526533500347 2.14213423055335 -5.28686824024932 -1.39993897312224 3.00184695918917 -0.515796754819042 -1.0741746666894 -1.39459869891221
18 0.496452822344549 1.58563968189807 1.69416852326352 1.47485780648308 -4.59753684525559 14.7538491024958 8.14059040583372 0.206222220303766 1.80116502947623
19 5.15648692470629 1.02894671808686 0.247375602815107 -11.0935006146952 -7.1849558240809 3.98705933533172 -1.09132324204569 -0.781312537198083 4.67660072296569
21 4.41554855629483 3.34743046105973 0.513417103545857 -0.171860305374196 -9.63019023034585 7.36190005242815 2.29589648999501 0.891607158020611 3.96096369836448
