1.162231759020107447e+00 3.963982319093240392e+00 9.391918527697840080e-01 1.191063076717513880e+00 -1.296219814558980721e+00 -8.376686101295682807e-01
4.846166874260871005e-01 3.501468582820654429e+00 5.173928268829532939e+00 -1.347710515391318253e+00 1.661143787791276305e-01 -2.107030762383679701e+00
2.087280381656920980e+00 4.529470793358853165e+00 2.132962258395922461e+00 -9.097607780801551802e-02 -1.740364902928570601e+00 4.179963510685265060e-01
2.198721276877315667e+00 1.056416171443452345e+00 4.833396528246748147e+00 1.551702068096920906e+00 5.552473919467305619e-01 2.113902587107882258e+00
3.863255885091639197e+00 2.265576071066061292e+00 4.518215384880567953e+00 -7.725924067839179399e-01 -1.492376711857071658e+00 -4.775754837747209214e-01
1.447646766731628176e+00 8.130221129417695147e-01 3.429695427517784445e+00 -6.658090294066399961e-01 4.899618964885151806e-01 -8.257235031834313510e-01
5.370565977085886011e+00 3.826214714269964734e+00 5.569636362966664755e+00 -3.536025064559918940e-01 1.617050623169479007e+00 2.469788092607885788e-02
5.583585278952999609e+00 3.921953960720950150e+00 8.518442057125080735e-01 2.082635274320336349e-01 1.041604093362099803e+00 1.374841198908306694e+00
5.818246549105018595e+00 1.816617175712119892e+00 2.300732603451238201e-01 7.502515592305505354e-01 -1.417280926067190083e-01 -2.747448198190340918e-01
5.227467021509211165e+00 8.400752182408165458e-01 4.276539862864986219e+00 -6.281424558292174609e-01 1.390366209668266295e+00 9.774990664994714917e-01
3.515468082657121407e+00 1.663475277137296260e+00 6.435315353362965896e-01 2.723774293760970799e+00 -1.022986393170088881e+00 -5.384344405030860869e-01
1.118644038856875467e+00 4.792823144745374186e+00 1.738749221761067387e+00 -3.375774616809968931e-01 -1.723788896905656731e+00 9.463895329269444989e-01
2.544461926174184541e+00 2.441181184171282048e+00 2.112021539385080526e+00 3.912341370324654011e-01 -1.388063697921474882e+00 6.337769516657725255e-01
2.030366235706848599e+00 4.825089990447493982e+00 4.153866492148148737e+00 1.052931911439908053e+00 8.756947055081056863e-01 5.658804102038687001e-01
2.431127263081856782e+00 3.663972981563161202e+00 1.245365447685178317e+00 -2.525430885161069061e-01 -1.107255400123356298e-01 -9.651059749942264565e-02
4.130135129709762154e-01 1.598108906516915173e+00 4.814764321841539463e+00 -2.639259427473223951e+00 -1.021096675802066089e+00 3.469910946701167953e-01
4.355232755627854502e+00 3.191291829301335259e+00 2.558883260639305490e+00 3.956522392623211815e-01 -2.135261477409719777e-01 1.511299299643276584e+00
2.525458135119861947e+00 2.554039794403319519e+00 6.331839004580837038e-01 4.189366670895157130e-01 9.102023806905666925e-01 1.098903049894144335e+00
4.863852837806513563e+00 4.775941252669858805e+00 4.916454471156881390e+00 -1.671397659706164163e-01 -1.598969492010144711e+00 -4.895382066067410776e-01
4.236318443530692868e+00 7.956374902719535180e-01 1.230264673569236633e+00 -1.395942538227121499e-01 5.272607637491431021e-01 -6.481429307034700660e-01
4.686640974635228218e+00 5.026361685900945453e+00 1.401124621421130811e+00 -6.433430275887114247e-02 -2.251646837151900282e+00 5.808330171185596136e-01
1.851523673121708846e+00 3.992104410171446460e+00 1.259801132739327423e-01 1.452759541045439251e+00 2.648131899374967513e-01 -4.086957569612267305e-01
3.639662365363834695e+00 5.628947119490620210e+00 3.425644194937902842e+00 -5.099398349647978890e-01 -2.008924155343078333e+00 1.663648256271097026e+00
4.433457542778005411e+00 4.672205776937013333e+00 2.533079666271861097e+00 7.028553943529515236e-01 5.004099160829748039e-01 2.800604432114727760e-01
3.686414088524920363e+00 4.900442076818956494e+00 5.565866388822610311e+00 -2.973630563365632362e-01 -1.176957561616995968e-01 -1.230129115460407929e+00
1.650912081868060932e+00 2.209125612678081996e-01 5.201668306451610185e-02 -2.221156339909632127e+00 -1.357204280849710010e+00 -2.176504102211120451e+00
2.784244767843476964e+00 3.665991127578670739e+00 4.882099353263288144e+00 -6.890149304747400505e-01 -5.577624417337302409e-01 7.114569466679001586e-01
3.369151817508923674e+00 1.075032377863150757e+00 3.547007072036619579e+00 -1.612002183875341332e+00 -8.225532651237259518e-01 -2.287234508896560214e+00
5.166712098189871760e+00 1.805219692712752844e+00 2.876092156090433782e+00 1.068982525967936414e+00 1.166350717806425186e+00 -1.793673465158569236e-01
1.162334121030957679e+00 2.997549212089096748e+00 1.601250821839277361e+00 4.247816562742574020e-01 9.964244498345464773e-01 -2.120210769287119157e-01
2.435850924953862684e+00 5.250126949679498445e+00 8.365795245309469719e-01 -1.372050364154019597e+00 1.021484381104332595e+00 7.218147443101124994e-01
2.908494857432987857e+00 4.616253613868761541e+00 3.631236184949231838e+00 8.715113162338178343e-01 6.188512222588080647e-01 -2.282017881530040704e+00
4.922345972257949676e+00 8.024951539988725013e-01 2.181624391334638702e+00 -2.017923038819353643e-01 -8.066739900325251567e-01 1.000014687310568195e+00
6.274766595407060832e-01 4.944018964477868927e+00 4.469021008517353621e+00 -1.277812299418777109e-01 -1.315320559842063919e-01 -7.643278476190141779e-01
2.875493728443890173e+00 5.742621126414848121e+00 4.116952021524984850e+00 3.593411022075654326e-02 -6.417677996736184109e-01 1.322236976343157955e-01
6.882420266616210425e-01 4.713305366625620274e-01 5.238310716187695171e-01 -5.449989678257338710e-01 -8.961141660860780789e-01 1.273009248556938644e+00
3.280873433474698064e+00 2.364942943128243158e+00 5.614651366297457535e+00 2.852425676314270242e-01 -7.331778310757617323e-01 7.084880545824244757e-01
