angle: 1.5707963267948966
energy: 3.7011016504085092
force: 4.71238898038469 0.0 0.0
angle: 1.884955592153876
energy: 2.368705056261445
force: 3.5853985976898675 -1.1649666232352804 0.0
angle: 2.199114857512855
energy: 1.3323965941470632
force: 2.2874416615418665 -1.661923647441411 0.0
angle: 2.5132741228718345
energy: 0.5921762640653614
force: 1.1079490982942737 -1.5249611076945777 0.0
angle: 2.8274333882308142
energy: 0.14804406601633996
force: 0.2912416558088195 -0.8963496494224666 0.0
angle: 3.141592653589793
energy: 3.0000002482073435e-10
force: 3.000000248295135e-10 -1.8369701985826578e-16 0.0
angle: 2.8274333882308147
energy: 0.14804406601633952
force: 0.2912416558088182 0.8963496494224648 0.0
angle: 2.5132741228718345
energy: 0.5921762640653614
force: 1.1079490982942737 1.5249611076945777 0.0
angle: 2.199114857512856
energy: 1.3323965941470608
force: 2.2874416615418642 1.6619236474414132 0.0
angle: 1.8849555921538759
energy: 2.3687050562614456
force: 3.585398597689867 1.16496662323528 0.0
angle: 1.5707963267948968
energy: 3.701101650408508
force: 4.712388980384689 8.881784197001252e-16 0.0
