1 6.0 6.0 6.0 0.3 6.0 0.3 0 0 0
0.0 0.0 0.0 13.5
0.0 0.0 0.3 12.645
0.0 0.0 0.6 11.88
0.0 0.0 0.9 11.205
0.0 0.0 1.2 10.62
0.0 0.0 1.5 10.125
0.0 0.0 1.8 9.72
0.0 0.0 2.1 9.405
0.0 0.0 2.4 9.18
0.0 0.0 2.7 9.045
0.0 0.0 3.0 9.0
0.0 0.0 3.3 9.045
0.0 0.0 3.6 9.18
0.0 0.0 3.9 9.405
0.0 0.0 4.2 9.72
0.0 0.0 4.5 10.125
0.0 0.0 4.8 10.62
0.0 0.0 5.1 11.205
0.0 0.0 5.4 11.88
0.0 0.0 5.7 12.645
0.3 0.0 0.0 12.645
0.3 0.0 0.3 11.79
0.3 0.0 0.6 11.025
0.3 0.0 0.9 10.35
0.3 0.0 1.2 9.765
0.3 0.0 1.5 9.27
0.3 0.0 1.8 8.865
0.3 0.0 2.1 8.55
0.3 0.0 2.4 8.325
0.3 0.0 2.7 8.19
0.3 0.0 3.0 8.145
0.3 0.0 3.3 8.19
0.3 0.0 3.6 8.325
0.3 0.0 3.9 8.55
0.3 0.0 4.2 8.865
0.3 0.0 4.5 9.27
0.3 0.0 4.8 9.765
0.3 0.0 5.1 10.35
0.3 0.0 5.4 11.025
0.3 0.0 5.7 11.79
0.6 0.0 0.0 11.88
0.6 0.0 0.3 11.025
0.6 0.0 0.6 10.26
0.6 0.0 0.9 9.585
0.6 0.0 1.2 9.0
0.6 0.0 1.5 8.505
0.6 0.0 1.8 8.1
0.6 0.0 2.1 7.785
0.6 0.0 2.4 7.56
0.6 0.0 2.7 7.425
0.6 0.0 3.0 7.38
0.6 0.0 3.3 7.425
0.6 0.0 3.6 7.56
0.6 0.0 3.9 7.785
0.6 0.0 4.2 8.1
0.6 0.0 4.5 8.505
0.6 0.0 4.8 9.0
0.6 0.0 5.1 9.585
0.6 0.0 5.4 10.26
0.6 0.0 5.7 11.025
0.9 0.0 0.0 11.205
0.9 0.0 0.3 10.35
0.9 0.0 0.6 9.585
0.9 0.0 0.9 8.91
0.9 0.0 1.2 8.325
0.9 0.0 1.5 7.83
0.9 0.0 1.8 7.425
0.9 0.0 2.1 7.11
0.9 0.0 2.4 6.885
0.9 0.0 2.7 6.75
0.9 0.0 3.0 6.705
0.9 0.0 3.3 6.75
0.9 0.0 3.6 6.885
0.9 0.0 3.9 7.11
0.9 0.0 4.2 7.425
0.9 0.0 4.5 7.83
0.9 0.0 4.8 8.325
0.9 0.0 5.1 8.91
0.9 0.0 5.4 9.585
0.9 0.0 5.7 10.35
1.2 0.0 0.0 10.62
1.2 0.0 0.3 9.765
1.2 0.0 0.6 9.0
1.2 0.0 0.9 8.325
1.2 0.0 1.2 7.74
1.2 0.0 1.5 7.245
1.2 0.0 1.8 6.84
1.2 0.0 2.1 6.525
1.2 0.0 2.4 6.3
1.2 0.0 2.7 6.165
1.2 0.0 3.0 6.12
1.2 0.0 3.3 6.165
1.2 0.0 3.6 6.3
1.2 0.0 3.9 6.525
1.2 0.0 4.2 6.84
1.2 0.0 4.5 7.245
1.2 0.0 4.8 7.74
1.2 0.0 5.1 8.325
1.2 0.0 5.4 9.0
1.2 0.0 5.7 9.765
1.5 0.0 0.0 10.125
1.5 0.0 0.3 9.27
1.5 0.0 0.6 8.505
1.5 0.0 0.9 7.83
1.5 0.0 1.2 7.245
1.5 0.0 1.5 6.75
1.5 0.0 1.8 6.345
1.5 0.0 2.1 6.03
1.5 0.0 2.4 5.805
1.5 0.0 2.7 5.67
1.5 0.0 3.0 5.625
1.5 0.0 3.3 5.67
1.5 0.0 3.6 5.805
1.5 0.0 3.9 6.03
1.5 0.0 4.2 6.345
1.5 0.0 4.5 6.75
1.5 0.0 4.8 7.245
1.5 0.0 5.1 7.83
1.5 0.0 5.4 8.505
1.5 0.0 5.7 9.27
1.8 0.0 0.0 9.72
1.8 0.0 0.3 8.865
1.8 0.0 0.6 8.1
1.8 0.0 0.9 7.425
1.8 0.0 1.2 6.84
1.8 0.0 1.5 6.345
1.8 0.0 1.8 5.94
1.8 0.0 2.1 5.625
1.8 0.0 2.4 5.4
1.8 0.0 2.7 5.265
1.8 0.0 3.0 5.22
1.8 0.0 3.3 5.265
1.8 0.0 3.6 5.4
1.8 0.0 3.9 5.625
1.8 0.0 4.2 5.94
1.8 0.0 4.5 6.345
1.8 0.0 4.8 6.84
1.8 0.0 5.1 7.425
1.8 0.0 5.4 8.1
1.8 0.0 5.7 8.865
2.1 0.0 0.0 9.405
2.1 0.0 0.3 8.55
2.1 0.0 0.6 7.785
2.1 0.0 0.9 7.11
2.1 0.0 1.2 6.525
2.1 0.0 1.5 6.03
2.1 0.0 1.8 5.625
2.1 0.0 2.1 5.31
2.1 0.0 2.4 5.085
2.1 0.0 2.7 4.95
2.1 0.0 3.0 4.905
2.1 0.0 3.3 4.95
2.1 0.0 3.6 5.085
2.1 0.0 3.9 5.31
2.1 0.0 4.2 5.625
2.1 0.0 4.5 6.03
2.1 0.0 4.8 6.525
2.1 0.0 5.1 7.11
2.1 0.0 5.4 7.785
2.1 0.0 5.7 8.55
2.4 0.0 0.0 9.18
2.4 0.0 0.3 8.325
2.4 0.0 0.6 7.56
2.4 0.0 0.9 6.885
2.4 0.0 1.2 6.3
2.4 0.0 1.5 5.805
2.4 0.0 1.8 5.4
2.4 0.0 2.1 5.085
2.4 0.0 2.4 4.86
2.4 0.0 2.7 4.725
2.4 0.0 3.0 4.68
2.4 0.0 3.3 4.725
2.4 0.0 3.6 4.86
2.4 0.0 3.9 5.085
2.4 0.0 4.2 5.4
2.4 0.0 4.5 5.805
2.4 0.0 4.8 6.3
2.4 0.0 5.1 6.885
2.4 0.0 5.4 7.56
2.4 0.0 5.7 8.325
2.7 0.0 0.0 9.045
2.7 0.0 0.3 8.19
2.7 0.0 0.6 7.425
2.7 0.0 0.9 6.75
2.7 0.0 1.2 6.165
2.7 0.0 1.5 5.67
2.7 0.0 1.8 5.265
2.7 0.0 2.1 4.95
2.7 0.0 2.4 4.725
2.7 0.0 2.7 4.59
2.7 0.0 3.0 4.545
2.7 0.0 3.3 4.59
2.7 0.0 3.6 4.725
2.7 0.0 3.9 4.95
2.7 0.0 4.2 5.265
2.7 0.0 4.5 5.67
2.7 0.0 4.8 6.165
2.7 0.0 5.1 6.75
2.7 0.0 5.4 7.425
2.7 0.0 5.7 8.19
3.0 0.0 0.0 9.0
3.0 0.0 0.3 8.145
3.0 0.0 0.6 7.38
3.0 0.0 0.9 6.705
3.0 0.0 1.2 6.12
3.0 0.0 1.5 5.625
3.0 0.0 1.8 5.22
3.0 0.0 2.1 4.905
3.0 0.0 2.4 4.68
3.0 0.0 2.7 4.545
3.0 0.0 3.0 4.5
3.0 0.0 3.3 4.545
3.0 0.0 3.6 4.68
3.0 0.0 3.9 4.905
3.0 0.0 4.2 5.22
3.0 0.0 4.5 5.625
3.0 0.0 4.8 6.12
3.0 0.0 5.1 6.705
3.0 0.0 5.4 7.38
3.0 0.0 5.7 8.145
3.3 0.0 0.0 9.045
3.3 0.0 0.3 8.19
3.3 0.0 0.6 7.425
3.3 0.0 0.9 6.75
3.3 0.0 1.2 6.165
3.3 0.0 1.5 5.67
3.3 0.0 1.8 5.265
3.3 0.0 2.1 4.95
3.3 0.0 2.4 4.725
3.3 0.0 2.7 4.59
3.3 0.0 3.0 4.545
3.3 0.0 3.3 4.59
3.3 0.0 3.6 4.725
3.3 0.0 3.9 4.95
3.3 0.0 4.2 5.265
3.3 0.0 4.5 5.67
3.3 0.0 4.8 6.165
3.3 0.0 5.1 6.75
3.3 0.0 5.4 7.425
3.3 0.0 5.7 8.19
3.6 0.0 0.0 9.18
3.6 0.0 0.3 8.325
3.6 0.0 0.6 7.56
3.6 0.0 0.9 6.885
3.6 0.0 1.2 6.3
3.6 0.0 1.5 5.805
3.6 0.0 1.8 5.4
3.6 0.0 2.1 5.085
3.6 0.0 2.4 4.86
3.6 0.0 2.7 4.725
3.6 0.0 3.0 4.68
3.6 0.0 3.3 4.725
3.6 0.0 3.6 4.86
3.6 0.0 3.9 5.085
3.6 0.0 4.2 5.4
3.6 0.0 4.5 5.805
3.6 0.0 4.8 6.3
3.6 0.0 5.1 6.885
3.6 0.0 5.4 7.56
3.6 0.0 5.7 8.325
3.9 0.0 0.0 9.405
3.9 0.0 0.3 8.55
3.9 0.0 0.6 7.785
3.9 0.0 0.9 7.11
3.9 0.0 1.2 6.525
3.9 0.0 1.5 6.03
3.9 0.0 1.8 5.625
3.9 0.0 2.1 5.31
3.9 0.0 2.4 5.085
3.9 0.0 2.7 4.95
3.9 0.0 3.0 4.905
3.9 0.0 3.3 4.95
3.9 0.0 3.6 5.085
3.9 0.0 3.9 5.31
3.9 0.0 4.2 5.625
3.9 0.0 4.5 6.03
3.9 0.0 4.8 6.525
3.9 0.0 5.1 7.11
3.9 0.0 5.4 7.785
3.9 0.0 5.7 8.55
4.2 0.0 0.0 9.72
4.2 0.0 0.3 8.865
4.2 0.0 0.6 8.1
4.2 0.0 0.9 7.425
4.2 0.0 1.2 6.84
4.2 0.0 1.5 6.345
4.2 0.0 1.8 5.94
4.2 0.0 2.1 5.625
4.2 0.0 2.4 5.4
4.2 0.0 2.7 5.265
4.2 0.0 3.0 5.22
4.2 0.0 3.3 5.265
4.2 0.0 3.6 5.4
4.2 0.0 3.9 5.625
4.2 0.0 4.2 5.94
4.2 0.0 4.5 6.345
4.2 0.0 4.8 6.84
4.2 0.0 5.1 7.425
4.2 0.0 5.4 8.1
4.2 0.0 5.7 8.865
4.5 0.0 0.0 10.125
4.5 0.0 0.3 9.27
4.5 0.0 0.6 8.505
4.5 0.0 0.9 7.83
4.5 0.0 1.2 7.245
4.5 0.0 1.5 6.75
4.5 0.0 1.8 6.345
4.5 0.0 2.1 6.03
4.5 0.0 2.4 5.805
4.5 0.0 2.7 5.67
4.5 0.0 3.0 5.625
4.5 0.0 3.3 5.67
4.5 0.0 3.6 5.805
4.5 0.0 3.9 6.03
4.5 0.0 4.2 6.345
4.5 0.0 4.5 6.75
4.5 0.0 4.8 7.245
4.5 0.0 5.1 7.83
4.5 0.0 5.4 8.505
4.5 0.0 5.7 9.27
4.8 0.0 0.0 10.62
4.8 0.0 0.3 9.765
4.8 0.0 0.6 9.0
4.8 0.0 0.9 8.325
4.8 0.0 1.2 7.74
4.8 0.0 1.5 7.245
4.8 0.0 1.8 6.84
4.8 0.0 2.1 6.525
4.8 0.0 2.4 6.3
4.8 0.0 2.7 6.165
4.8 0.0 3.0 6.12
4.8 0.0 3.3 6.165
4.8 0.0 3.6 6.3
4.8 0.0 3.9 6.525
4.8 0.0 4.2 6.84
4.8 0.0 4.5 7.245
4.8 0.0 4.8 7.74
4.8 0.0 5.1 8.325
4.8 0.0 5.4 9.0
4.8 0.0 5.7 9.765
5.1 0.0 0.0 11.205
5.1 0.0 0.3 10.35
5.1 0.0 0.6 9.585
5.1 0.0 0.9 8.91
5.1 0.0 1.2 8.325
5.1 0.0 1.5 7.83
5.1 0.0 1.8 7.425
5.1 0.0 2.1 7.11
5.1 0.0 2.4 6.885
5.1 0.0 2.7 6.75
5.1 0.0 3.0 6.705
5.1 0.0 3.3 6.75
5.1 0.0 3.6 6.885
5.1 0.0 3.9 7.11
5.1 0.0 4.2 7.425
5.1 0.0 4.5 7.83
5.1 0.0 4.8 8.325
5.1 0.0 5.1 8.91
5.1 0.0 5.4 9.585
5.1 0.0 5.7 10.35
5.4 0.0 0.0 11.88
5.4 0.0 0.3 11.025
5.4 0.0 0.6 10.26
5.4 0.0 0.9 9.585
5.4 0.0 1.2 9.0
5.4 0.0 1.5 8.505
5.4 0.0 1.8 8.1
5.4 0.0 2.1 7.785
5.4 0.0 2.4 7.56
5.4 0.0 2.7 7.425
5.4 0.0 3.0 7.38
5.4 0.0 3.3 7.425
